9|2100|7.00,Last Update : 2021-10-29 10:19,,3666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time Series (Company),,,수정주가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency,D,Ascending,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period(From),20061231,Korean,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period(To),CPD [20211029],,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,A069500,A105190,A102110,A232080,A278540,A229200,A196230,A371460,A293180,A130730,A122260,A314250,A139260,A364980,A251350,A292150,A091160,A367380,A091180,A091170,A372330,A283580,A371160,A364960,A245710,A102780,A214980,A360200,A302190,A157490,A148070,A153130,A364990,A266370,A114260,A195930,A273130,A245340,A329750,A329650,A237370
Name,KODEX 200,KINDEX 200,TIGER 200,TIGER 코스닥150,KODEX MSCI Korea TR,KODEX 코스닥 150,KBSTAR 단기통안채,TIGER 차이나전기차SOLACTIVE,HANARO 200,KOSEF 단기자금,KOSEF 통안채1년,KODEX 미국FANG플러스(H),TIGER 200 IT,TIGER KRX2차전지K-뉴딜,KODEX 선진국MSCI World,TIGER TOP10,KODEX 반도체,KINDEX 미국나스닥100,KODEX 자동차,KODEX 은행,KODEX 차이나항셍테크,KODEX 차이나CSI300,TIGER 차이나항셍테크,TIGER KRX BBIG K-뉴딜,KINDEX 베트남VN30(합성),KODEX 삼성그룹,KODEX 단기채권PLUS,KINDEX 미국S&P500,TIGER 중장기국채,TIGER 소프트웨어,KOSEF 국고채10년,KODEX 단기채권,TIGER KRX게임K-뉴딜,KODEX IT,KODEX 국고채3년,TIGER 유로스탁스50(합성 H),KODEX 종합채권(AA-이상)액티브,TIGER 미국다우존스30,TIGER 미국달러단기채권액티브,KODEX TRF3070,KODEX 배당성장채권혼합
Item Code,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,S100300,
Unit,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,KRW,Local/Shares
Base Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D A T E,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가,수정주가
12/28/2006 12:00:00 AM,14620,,,,,,,,,,,,,,,,9711,,6485,7496,,,,,,,,,,,,,,,,,,,,,
1/2/2007 12:00:00 AM,14670,,,,,,,,,,,,,,,,9787,,6541,7465,,,,,,,,,,,,,,,,,,,,,
1/3/2007 12:00:00 AM,14462,,,,,,,,,,,,,,,,9678,,6468,7313,,,,,,,,,,,,,,,,,,,,,
1/4/2007 12:00:00 AM,14253,,,,,,,,,,,,,,,,9636,,6326,7197,,,,,,,,,,,,,,,,,,,,,
1/5/2007 12:00:00 AM,14152,,,,,,,,,,,,,,,,9513,,6231,7099,,,,,,,,,,,,,,,,,,,,,
1/8/2007 12:00:00 AM,14005,,,,,,,,,,,,,,,,9499,,6114,7158,,,,,,,,,,,,,,,,,,,,,
1/9/2007 12:00:00 AM,14052,,,,,,,,,,,,,,,,9400,,6041,7296,,,,,,,,,,,,,,,,,,,,,
1/10/2007 12:00:00 AM,13828,,,,,,,,,,,,,,,,9215,,5933,7162,,,,,,,,,,,,,,,,,,,,,
1/11/2007 12:00:00 AM,13928,,,,,,,,,,,,,,,,9277,,5955,7204,,,,,,,,,,,,,,,,,,,,,
1/12/2007 12:00:00 AM,14129,,,,,,,,,,,,,,,,9329,,5976,7465,,,,,,,,,,,,,,,,,,,,,
1/15/2007 12:00:00 AM,14183,,,,,,,,,,,,,,,,9452,,5972,7261,,,,,,,,,,,,,,,,,,,,,
1/16/2007 12:00:00 AM,14183,,,,,,,,,,,,,,,,9466,,6045,7412,,,,,,,,,,,,,,,,,,,,,
1/17/2007 12:00:00 AM,14052,,,,,,,,,,,,,,,,9272,,5963,7535,,,,,,,,,,,,,,,,,,,,,
1/18/2007 12:00:00 AM,14121,,,,,,,,,,,,,,,,9111,,5981,7549,,,,,,,,,,,,,,,,,,,,,
1/19/2007 12:00:00 AM,13905,,,,,,,,,,,,,,,,8799,,5864,7444,,,,,,,,,,,,,,,,,,,,,
1/22/2007 12:00:00 AM,13971,,,,,,,,,,,,,,,,8804,,5847,7412,,,,,,,,,,,,,,,,,,,,,
1/23/2007 12:00:00 AM,13971,,,,,,,,,,,,,,,,8686,,5830,7458,,,,,,,,,,,,,,,,,,,,,
1/24/2007 12:00:00 AM,14152,,,,,,,,,,,,,,,,8866,,5920,7570,,,,,,,,,,,,,,,,,,,,,
1/25/2007 12:00:00 AM,14160,,,,,,,,,,,,,,,,8884,,5937,7482,,,,,,,,,,,,,,,,,,,,,
1/26/2007 12:00:00 AM,14017,,,,,,,,,,,,,,,,8804,,5899,7440,,,,,,,,,,,,,,,,,,,,,
1/29/2007 12:00:00 AM,13951,,,,,,,,,,,,,,,,8634,,5817,7401,,,,,,,,,,,,,,,,,,,,,
1/30/2007 12:00:00 AM,14005,,,,,,,,,,,,,,,,8577,,5842,7496,,,,,,,,,,,,,,,,,,,,,
1/31/2007 12:00:00 AM,13932,,,,,,,,,,,,,,,,8459,,5834,7496,,,,,,,,,,,,,,,,,,,,,
2/1/2007 12:00:00 AM,14133,,,,,,,,,,,,,,,,8549,,5890,7500,,,,,,,,,,,,,,,,,,,,,
2/2/2007 12:00:00 AM,14435,,,,,,,,,,,,,,,,8790,,6011,8134,,,,,,,,,,,,,,,,,,,,,
2/5/2007 12:00:00 AM,14527,,,,,,,,,,,,,,,,8918,,5989,8239,,,,,,,,,,,,,,,,,,,,,
2/6/2007 12:00:00 AM,14612,,,,,,,,,,,,,,,,8922,,6006,8091,,,,,,,,,,,,,,,,,,,,,
2/7/2007 12:00:00 AM,14558,,,,,,,,,,,,,,,,8932,,6080,8102,,,,,,,,,,,,,,,,,,,,,
2/8/2007 12:00:00 AM,14524,,,,,,,,,,,,,,,,8941,,6093,8169,,,,,,,,,,,,,,,,,,,,,
2/9/2007 12:00:00 AM,14593,,,,,,,,,,,,,,,,8875,,6093,7965,,,,,,,,,,,,,,,,,,,,,
2/12/2007 12:00:00 AM,14446,,,,,,,,,,,,,,,,8743,,6054,8130,,,,,,,,,,,,,,,,,,,,,
2/13/2007 12:00:00 AM,14500,,,,,,,,,,,,,,,,8870,,6041,8183,,,,,,,,,,,,,,,,,,,,,
2/14/2007 12:00:00 AM,14674,,,,,,,,,,,,,,,,8922,,6123,8803,,,,,,,,,,,,,,,,,,,,,
2/15/2007 12:00:00 AM,14763,,,,,,,,,,,,,,,,8965,,6136,8803,,,,,,,,,,,,,,,,,,,,,
2/16/2007 12:00:00 AM,14798,,,,,,,,,,,,,,,,9055,,6235,8577,,,,,,,,,,,,,,,,,,,,,
2/20/2007 12:00:00 AM,14848,,,,,,,,,,,,,,,,9126,,6352,8581,,,,,,,,,,,,,,,,,,,,,
2/21/2007 12:00:00 AM,14864,,,,,,,,,,,,,,,,9248,,6382,8507,,,,,,,,,,,,,,,,,,,,,
2/22/2007 12:00:00 AM,15003,,,,,,,,,,,,,,,,9371,,6369,8662,,,,,,,,,,,,,,,,,,,,,
2/23/2007 12:00:00 AM,15034,,,,,,,,,,,,,,,,9310,,6334,8451,,,,,,,,,,,,,,,,,,,,,
2/26/2007 12:00:00 AM,15046,,,,,,,,,,,,,,,,9296,,6270,8782,,,,,,,,,,,,,,,,,,,,,
2/27/2007 12:00:00 AM,14879,,,,,,,,,,,,,,,,9215,,6201,8750,,,,,,,,,,,,,,,,,,,,,
2/28/2007 12:00:00 AM,14558,,,,,,,,,,,,,,,,9244,,6058,8225,,,,,,,,,,,,,,,,,,,,,
3/2/2007 12:00:00 AM,14427,,,,,,,,,,,,,,,,9173,,6058,8169,,,,,,,,,,,,,,,,,,,,,
3/5/2007 12:00:00 AM,14067,,,,,,,,,,,,,,,,9012,,6002,7898,,,,,,,,,,,,,,,,,,,,,
3/6/2007 12:00:00 AM,14346,,,,,,,,,,,,,,,,9126,,6058,8215,,,,,,,,,,,,,,,,,,,,,
3/7/2007 12:00:00 AM,14415,,,,,,,,,,,,,,,,9182,,6114,8109,,,,,,,,,,,,,,,,,,,,,
3/8/2007 12:00:00 AM,14539,,,,,,,,,,,,,,,,9253,,6114,8268,,,,,,,,,,,,,,,,,,,,,
3/9/2007 12:00:00 AM,14504,,,,,,,,,,,,,,,,9329,,6058,8187,,,,,,,,,,,,,,,,,,,,,
3/12/2007 12:00:00 AM,14663,,,,,,,,,,,,,,,,9480,,6127,8345,,,,,,,,,,,,,,,,,,,,,
3/13/2007 12:00:00 AM,14620,,,,,,,,,,,,,,,,9466,,6084,8282,,,,,,,,,,,,,,,,,,,,,
3/14/2007 12:00:00 AM,14334,,,,,,,,,,,,,,,,9319,,5998,7993,,,,,,,,,,,,,,,,,,,,,
3/15/2007 12:00:00 AM,14531,,,,,,,,,,,,,,,,9324,,6041,8123,,,,,,,,,,,,,,,,,,,,,
3/16/2007 12:00:00 AM,14524,,,,,,,,,,,,,,,,9357,,6032,8095,,,,,,,,,,,,,,,,,,,,,
3/19/2007 12:00:00 AM,14678,,,,,,,,,,,,,,,,9452,,6063,8324,,,,,,,,,,,,,,,,,,,,,
3/20/2007 12:00:00 AM,14705,,,,,,,,,,,,,,,,9480,,6024,8422,,,,,,,,,,,,,,,,,,,,,
3/21/2007 12:00:00 AM,14771,,,,,,,,,,,,,,,,9499,,6024,8437,,,,,,,,,,,,,,,,,,,,,
3/22/2007 12:00:00 AM,14775,,,,,,,,,,,,,,,,9688,,5998,8507,,,,,,,,,,,,,,,,,,,,,
3/23/2007 12:00:00 AM,14756,,,,,,,,,,,,,,,,9721,,5955,8380,,,,,,,,,,,,,,,,,,,,,
3/26/2007 12:00:00 AM,14817,,,,,,,,,,,,,,,,9707,,5959,8306,,,,,,,,,,,,,,,,,,,,,
3/27/2007 12:00:00 AM,14883,,,,,,,,,,,,,,,,9716,,5981,8331,,,,,,,,,,,,,,,,,,,,,
3/28/2007 12:00:00 AM,14647,,,,,,,,,,,,,,,,9608,,5955,8218,,,,,,,,,,,,,,,,,,,,,
3/29/2007 12:00:00 AM,14926,,,,,,,,,,,,,,,,9697,,6058,8239,,,,,,,,,,,,,,,,,,,,,
3/30/2007 12:00:00 AM,14953,,,,,,,,,,,,,,,,9655,,6123,8268,,,,,,,,,,,,,,,,,,,,,
4/2/2007 12:00:00 AM,14968,,,,,,,,,,,,,,,,9707,,6360,8218,,,,,,,,,,,,,,,,,,,,,
4/3/2007 12:00:00 AM,14984,,,,,,,,,,,,,,,,9778,,6326,8246,,,,,,,,,,,,,,,,,,,,,
4/4/2007 12:00:00 AM,15165,,,,,,,,,,,,,,,,9915,,6283,8345,,,,,,,,,,,,,,,,,,,,,
4/5/2007 12:00:00 AM,15162,,,,,,,,,,,,,,,,9990,,6244,8239,,,,,,,,,,,,,,,,,,,,,
4/6/2007 12:00:00 AM,15165,,,,,,,,,,,,,,,,9882,,6222,8201,,,,,,,,,,,,,,,,,,,,,
4/9/2007 12:00:00 AM,15351,,,,,,,,,,,,,,,,9981,,6283,8366,,,,,,,,,,,,,,,,,,,,,
4/10/2007 12:00:00 AM,15347,,,,,,,,,,,,,,,,10019,,6244,8461,,,,,,,,,,,,,,,,,,,,,
4/11/2007 12:00:00 AM,15490,,,,,,,,,,,,,,,,10156,,6317,8514,,,,,,,,,,,,,,,,,,,,,
4/12/2007 12:00:00 AM,15544,,,,,,,,,,,,,,,,10250,,6231,8475,,,,,,,,,,,,,,,,,,,,,
4/13/2007 12:00:00 AM,15490,,,,,,,,,,,,,,,,10387,,6248,8387,,,,,,,,,,,,,,,,,,,,,
4/16/2007 12:00:00 AM,15622,,,,,,,,,,,,,,,,10392,,6235,8419,,,,,,,,,,,,,,,,,,,,,
4/17/2007 12:00:00 AM,15626,,,,,,,,,,,,,,,,10274,,6218,8363,,,,,,,,,,,,,,,,,,,,,
4/18/2007 12:00:00 AM,15657,,,,,,,,,,,,,,,,10279,,6209,8422,,,,,,,,,,,,,,,,,,,,,
4/19/2007 12:00:00 AM,15448,,,,,,,,,,,,,,,,10165,,6205,8349,,,,,,,,,,,,,,,,,,,,,
4/20/2007 12:00:00 AM,15641,,,,,,,,,,,,,,,,10198,,6127,8349,,,,,,,,,,,,,,,,,,,,,
4/23/2007 12:00:00 AM,15734,,,,,,,,,,,,,,,,10208,,6071,8275,,,,,,,,,,,,,,,,,,,,,
4/24/2007 12:00:00 AM,15838,,,,,,,,,,,,,,,,10118,,5972,8373,,,,,,,,,,,,,,,,,,,,,
4/25/2007 12:00:00 AM,15742,,,,,,,,,,,,,,,,10142,,5933,8275,,,,,,,,,,,,,,,,,,,,,
4/26/2007 12:00:00 AM,15861,,,,,,,,,,,,,,,,10241,,5920,8261,,,,,,,,,,,,,,,,,,,,,
4/27/2007 12:00:00 AM,15720,,,,,,,,,,,,,,,,10241,,5890,8160,,,,,,,,,,,,,,,,,,,,,
4/30/2007 12:00:00 AM,15763,,,,,,,,,,,,,,,,10184,,5920,8102,,,,,,,,,,,,,,,,,,,,,
5/2/2007 12:00:00 AM,15830,,,,,,,,,,,,,,,,10246,,5994,8181,,,,,,,,,,,,,,,,,,,,,
5/3/2007 12:00:00 AM,15869,,,,,,,,,,,,,,,,10227,,5998,8167,,,,,,,,,,,,,,,,,,,,,
5/4/2007 12:00:00 AM,15920,,,,,,,,,,,,,,,,10241,,6055,8040,,,,,,,,,,,,,,,,,,,,,
5/7/2007 12:00:00 AM,16121,,,,,,,,,,,,,,,,10606,,6107,7900,,,,,,,,,,,,,,,,,,,,,
5/8/2007 12:00:00 AM,16074,,,,,,,,,,,,,,,,10478,,6033,7788,,,,,,,,,,,,,,,,,,,,,
5/9/2007 12:00:00 AM,16161,,,,,,,,,,,,,,,,10502,,5977,7860,,,,,,,,,,,,,,,,,,,,,
5/10/2007 12:00:00 AM,16298,,,,,,,,,,,,,,,,10573,,6094,7965,,,,,,,,,,,,,,,,,,,,,
5/11/2007 12:00:00 AM,16330,,,,,,,,,,,,,,,,10762,,6099,7921,,,,,,,,,,,,,,,,,,,,,
5/14/2007 12:00:00 AM,16342,,,,,,,,,,,,,,,,10743,,6234,8030,,,,,,,,,,,,,,,,,,,,,
5/15/2007 12:00:00 AM,16141,,,,,,,,,,,,,,,,10573,,6234,8113,,,,,,,,,,,,,,,,,,,,,
5/16/2007 12:00:00 AM,16239,,,,,,,,,,,,,,,,10563,,6242,8224,,,,,,,,,,,,,,,,,,,,,
5/17/2007 12:00:00 AM,16357,,,,,,,,,,,,,,,,10705,,6190,8289,,,,,,,,,,,,,,,,,,,,,
5/18/2007 12:00:00 AM,16306,,,,,,,,,,,,,,,,10710,,6212,8105,,,,,,,,,,,,,,,,,,,,,
5/21/2007 12:00:00 AM,16440,,,,,,,,,,,,,,,,10658,,6390,8105,,,,,,,,,,,,,,,,,,,,,
5/22/2007 12:00:00 AM,16656,,,,,,,,,,,,,,,,10947,,6416,8030,,,,,,,,,,,,,,,,,,,,,
5/23/2007 12:00:00 AM,16680,,,,,,,,,,,,,,,,11042,,6382,8102,,,,,,,,,,,,,,,,,,,,,
5/25/2007 12:00:00 AM,16649,,,,,,,,,,,,,,,,11137,,6382,8037,,,,,,,,,,,,,,,,,,,,,
5/28/2007 12:00:00 AM,16743,,,,,,,,,,,,,,,,11251,,6416,8095,,,,,,,,,,,,,,,,,,,,,
5/29/2007 12:00:00 AM,16716,,,,,,,,,,,,,,,,11369,,6434,8069,,,,,,,,,,,,,,,,,,,,,
5/30/2007 12:00:00 AM,16704,,,,,,,,,,,,,,,,11194,,6364,7997,,,,,,,,,,,,,,,,,,,,,
5/31/2007 12:00:00 AM,17176,,,,,,,,,,,,,,,,11322,,6464,8131,,,,,,,,,,,,,,,,,,,,,
6/1/2007 12:00:00 AM,17247,,,,,,,,,,,,,,,,11568,,6434,8196,,,,,,,,,,,,,,,,,,,,,
6/4/2007 12:00:00 AM,17475,,,,,,,,,,,,,,,,11962,,6425,8362,,,,,,,,,,,,,,,,,,,,,
6/5/2007 12:00:00 AM,17475,,,,,,,,,,,,,,,,11981,,6547,8455,,,,,,,,,,,,,,,,,,,,,
6/7/2007 12:00:00 AM,17593,,,,,,,,,,,,,,,,13323,,6617,8383,,,,,,,,,,,,,,,,,,,,,
6/8/2007 12:00:00 AM,17318,,,,,,,,,,,,,,,,12517,,6704,8196,,,,,,,,,,,,,,,,,,,,,
6/11/2007 12:00:00 AM,17172,,,,,,,,,,,,,,,,12137,,6791,8224,,,,,,,,,,,,,,,,,,,,,
6/12/2007 12:00:00 AM,17306,,,,,,,,,,,,,,,,12498,,6826,8203,,,,,,,,,,,,,,,,,,,,,
6/13/2007 12:00:00 AM,17270,,,,,,,,,,,,,,,,12573,,6821,8160,,,,,,,,,,,,,,,,,,,,,
6/14/2007 12:00:00 AM,17597,,,,,,,,,,,,,,,,12455,,6947,8192,,,,,,,,,,,,,,,,,,,,,
6/15/2007 12:00:00 AM,17633,,,,,,,,,,,,,,,,12379,,6978,8055,,,,,,,,,,,,,,,,,,,,,
6/18/2007 12:00:00 AM,18026,,,,,,,,,,,,,,,,12725,,7017,8160,,,,,,,,,,,,,,,,,,,,,
6/19/2007 12:00:00 AM,17999,,,,,,,,,,,,,,,,12758,,6978,8192,,,,,,,,,,,,,,,,,,,,,
6/20/2007 12:00:00 AM,17786,,,,,,,,,,,,,,,,12422,,6887,8564,,,,,,,,,,,,,,,,,,,,,
6/21/2007 12:00:00 AM,17888,,,,,,,,,,,,,,,,13010,,6965,8545,,,,,,,,,,,,,,,,,,,,,
6/22/2007 12:00:00 AM,17727,,,,,,,,,,,,,,,,13228,,6991,8365,,,,,,,,,,,,,,,,,,,,,
6/25/2007 12:00:00 AM,17570,,,,,,,,,,,,,,,,12801,,7021,8253,,,,,,,,,,,,,,,,,,,,,
6/26/2007 12:00:00 AM,17499,,,,,,,,,,,,,,,,12479,,6965,8138,,,,,,,,,,,,,,,,,,,,,
6/27/2007 12:00:00 AM,17326,,,,,,,,,,,,,,,,11952,,6965,7817,,,,,,,,,,,,,,,,,,,,,
6/28/2007 12:00:00 AM,17503,,,,,,,,,,,,,,,,12450,,7008,8048,,,,,,,,,,,,,,,,,,,,,
6/29/2007 12:00:00 AM,17617,,,,,,,,,,,,,,,,12284,,6930,8019,,,,,,,,,,,,,,,,,,,,,
7/2/2007 12:00:00 AM,17688,,,,,,,,,,,,,,,,12479,,6965,8066,,,,,,,,,,,,,,,,,,,,,
7/3/2007 12:00:00 AM,18089,,,,,,,,,,,,,,,,12725,,7122,8311,,,,,,,,,,,,,,,,,,,,,
7/4/2007 12:00:00 AM,18404,,,,,,,,,,,,,,,,12924,,6991,8369,,,,,,,,,,,,,,,,,,,,,
7/5/2007 12:00:00 AM,18577,,,,,,,,,,,,,,,,13237,,7300,8372,,,,,,,,,,,,,,,,,,,,,
7/6/2007 12:00:00 AM,18668,,,,,,,,,,,,,,,,13825,,7296,8372,,,,,,,,,,,,,,,,,,,,,
7/9/2007 12:00:00 AM,18896,,,,,,,,,,,,,,,,13726,,7257,8491,,,,,,,,,,,,,,,,,,,,,
7/10/2007 12:00:00 AM,19042,,,,,,,,,,,,,,,,13484,,7283,8838,,,,,,,,,,,,,,,,,,,,,
7/11/2007 12:00:00 AM,18983,,,,,,,,,,,,,,,,13650,,7304,8758,,,,,,,,,,,,,,,,,,,,,
7/12/2007 12:00:00 AM,19199,,,,,,,,,,,,,,,,13778,,7309,10071,,,,,,,,,,,,,,,,,,,,,
7/13/2007 12:00:00 AM,19797,,,,,,,,,,,,,,,,13569,,7344,8812,,,,,,,,,,,,,,,,,,,,,
7/16/2007 12:00:00 AM,19671,,,,,,,,,,,,,,,,13939,,7644,8571,,,,,,,,,,,,,,,,,,,,,
7/18/2007 12:00:00 AM,19467,,,,,,,,,,,,,,,,13654,,7535,8564,,,,,,,,,,,,,,,,,,,,,
7/19/2007 12:00:00 AM,19482,,,,,,,,,,,,,,,,13650,,7422,8733,,,,,,,,,,,,,,,,,,,,,
7/20/2007 12:00:00 AM,19892,,,,,,,,,,,,,,,,13939,,7613,8773,,,,,,,,,,,,,,,,,,,,,
7/23/2007 12:00:00 AM,19994,,,,,,,,,,,,,,,,13882,,7705,9032,,,,,,,,,,,,,,,,,,,,,
7/24/2007 12:00:00 AM,20002,,,,,,,,,,,,,,,,13816,,7931,9177,,,,,,,,,,,,,,,,,,,,,
7/25/2007 12:00:00 AM,20218,,,,,,,,,,,,,,,,13816,,7940,9148,,,,,,,,,,,,,,,,,,,,,
7/26/2007 12:00:00 AM,19837,,,,,,,,,,,,,,,,13593,,8136,9141,,,,,,,,,,,,,,,,,,,,,
7/27/2007 12:00:00 AM,18896,,,,,,,,,,,,,,,,13133,,8097,8628,,,,,,,,,,,,,,,,,,,,,
7/30/2007 12:00:00 AM,19290,,,,,,,,,,,,,,,,13275,,7844,8704,,,,,,,,,,,,,,,,,,,,,
7/31/2007 12:00:00 AM,19489,,,,,,,,,,,,,,,,13417,,7822,8657,,,,,,,,,,,,,,,,,,,,,
8/1/2007 12:00:00 AM,18653,,,,,,,,,,,,,,,,12915,,7513,8564,,,,,,,,,,,,,,,,,,,,,
8/2/2007 12:00:00 AM,18610,,,,,,,,,,,,,,,,13161,,7648,8369,,,,,,,,,,,,,,,,,,,,,
8/3/2007 12:00:00 AM,18892,,,,,,,,,,,,,,,,13370,,7574,8517,,,,,,,,,,,,,,,,,,,,,
8/6/2007 12:00:00 AM,18606,,,,,,,,,,,,,,,,13341,,7457,8224,,,,,,,,,,,,,,,,,,,,,
8/7/2007 12:00:00 AM,18725,,,,,,,,,,,,,,,,13588,,7548,8333,,,,,,,,,,,,,,,,,,,,,
8/8/2007 12:00:00 AM,19119,,,,,,,,,,,,,,,,13512,,7735,8347,,,,,,,,,,,,,,,,,,,,,
8/9/2007 12:00:00 AM,19202,,,,,,,,,,,,,,,,13920,,7888,8311,,,,,,,,,,,,,,,,,,,,,
8/10/2007 12:00:00 AM,18327,,,,,,,,,,,,,,,,13920,,7370,7900,,,,,,,,,,,,,,,,,,,,,
8/13/2007 12:00:00 AM,18622,,,,,,,,,,,,,,,,13650,,7387,8019,,,,,,,,,,,,,,,,,,,,,
8/14/2007 12:00:00 AM,18367,,,,,,,,,,,,,,,,13446,,7313,8095,,,,,,,,,,,,,,,,,,,,,
8/16/2007 12:00:00 AM,17257,,,,,,,,,,,,,,,,12327,,7052,7784,,,,,,,,,,,,,,,,,,,,,
8/17/2007 12:00:00 AM,16705,,,,,,,,,,,,,,,,11853,,6721,7287,,,,,,,,,,,,,,,,,,,,,
8/20/2007 12:00:00 AM,17548,,,,,,,,,,,,,,,,12559,,7122,7900,,,,,,,,,,,,,,,,,,,,,
8/21/2007 12:00:00 AM,17520,,,,,,,,,,,,,,,,12749,,7183,7741,,,,,,,,,,,,,,,,,,,,,
8/22/2007 12:00:00 AM,17842,,,,,,,,,,,,,,,,12768,,7191,7997,,,,,,,,,,,,,,,,,,,,,
8/23/2007 12:00:00 AM,18232,,,,,,,,,,,,,,,,13123,,7209,8044,,,,,,,,,,,,,,,,,,,,,
8/24/2007 12:00:00 AM,18073,,,,,,,,,,,,,,,,12972,,7165,7907,,,,,,,,,,,,,,,,,,,,,
8/27/2007 12:00:00 AM,18220,,,,,,,,,,,,,,,,12886,,7209,8044,,,,,,,,,,,,,,,,,,,,,
8/28/2007 12:00:00 AM,18510,,,,,,,,,,,,,,,,12848,,7139,7939,,,,,,,,,,,,,,,,,,,,,
8/29/2007 12:00:00 AM,18542,,,,,,,,,,,,,,,,12976,,7139,7889,,,,,,,,,,,,,,,,,,,,,
8/30/2007 12:00:00 AM,18705,,,,,,,,,,,,,,,,13403,,7187,8030,,,,,,,,,,,,,,,,,,,,,
8/31/2007 12:00:00 AM,19055,,,,,,,,,,,,,,,,13289,,7156,8073,,,,,,,,,,,,,,,,,,,,,
9/3/2007 12:00:00 AM,19011,,,,,,,,,,,,,,,,13417,,7309,8152,,,,,,,,,,,,,,,,,,,,,
9/4/2007 12:00:00 AM,18991,,,,,,,,,,,,,,,,13341,,7230,8113,,,,,,,,,,,,,,,,,,,,,
9/5/2007 12:00:00 AM,18932,,,,,,,,,,,,,,,,13157,,7331,8138,,,,,,,,,,,,,,,,,,,,,
9/6/2007 12:00:00 AM,19091,,,,,,,,,,,,,,,,13185,,7309,7994,,,,,,,,,,,,,,,,,,,,,
9/7/2007 12:00:00 AM,19011,,,,,,,,,,,,,,,,13147,,7183,7921,,,,,,,,,,,,,,,,,,,,,
9/10/2007 12:00:00 AM,18534,,,,,,,,,,,,,,,,12938,,7095,7849,,,,,,,,,,,,,,,,,,,,,
9/11/2007 12:00:00 AM,18693,,,,,,,,,,,,,,,,12995,,7052,7828,,,,,,,,,,,,,,,,,,,,,
9/12/2007 12:00:00 AM,18295,,,,,,,,,,,,,,,,12886,,7095,7694,,,,,,,,,,,,,,,,,,,,,
9/13/2007 12:00:00 AM,18570,,,,,,,,,,,,,,,,12886,,6873,7705,,,,,,,,,,,,,,,,,,,,,
9/14/2007 12:00:00 AM,18844,,,,,,,,,,,,,,,,12934,,6965,7734,,,,,,,,,,,,,,,,,,,,,
9/17/2007 12:00:00 AM,18828,,,,,,,,,,,,,,,,12820,,6921,7737,,,,,,,,,,,,,,,,,,,,,
9/18/2007 12:00:00 AM,18514,,,,,,,,,,,,,,,,12739,,6826,7647,,,,,,,,,,,,,,,,,,,,,
9/19/2007 12:00:00 AM,19254,,,,,,,,,,,,,,,,12654,,6904,7889,,,,,,,,,,,,,,,,,,,,,
9/20/2007 12:00:00 AM,19242,,,,,,,,,,,,,,,,13024,,6834,7936,,,,,,,,,,,,,,,,,,,,,
9/21/2007 12:00:00 AM,19385,,,,,,,,,,,,,,,,13114,,6891,7864,,,,,,,,,,,,,,,,,,,,,
9/27/2007 12:00:00 AM,19672,,,,,,,,,,,,,,,,13702,,6947,8044,,,,,,,,,,,,,,,,,,,,,
9/28/2007 12:00:00 AM,19676,,,,,,,,,,,,,,,,13702,,7052,8167,,,,,,,,,,,,,,,,,,,,,
10/1/2007 12:00:00 AM,19847,,,,,,,,,,,,,,,,13726,,7052,8271,,,,,,,,,,,,,,,,,,,,,
10/2/2007 12:00:00 AM,20304,,,,,,,,,,,,,,,,13612,,7056,8549,,,,,,,,,,,,,,,,,,,,,
10/4/2007 12:00:00 AM,20364,,,,,,,,,,,,,,,,13564,,6987,8527,,,,,,,,,,,,,,,,,,,,,
10/5/2007 12:00:00 AM,20284,,,,,,,,,,,,,,,,13285,,6939,8542,,,,,,,,,,,,,,,,,,,,,
